C1_1	C1_2	C1_3	C2_1	C2_2	C2_3	C3_1	C3_2	C3_3	C4_1	C4_2	C4_3	C5_1	C5_2	C5_3	Species	name	protein_id
0.959208488464355	0.699356079101563	1.06230545043945	2.3937873840332	2.00852489471436	2.54526519775391	2.94920349121094	3.19200801849365	3.02300262451172	3.88833427429199	3.81319904327393	3.34222221374512	3.43927097320557	4.20560550689697	3.92045497894287	ALT	TonB-dependent receptor	WP_014947886.1
6.87838840484619	6.88385581970215	6.99251365661621	6.92131614685059	7.22253322601318	6.67573928833008	6.27535820007324	6.03988742828369	5.98139190673828	5.35754203796387	5.450270652771	5.17359161376953	6.14814281463623	6.32873249053955	6.00453281402588	ALT	MULTISPECIES: glutamate--ammonia ligase	WP_014950588.1
3.66977977752686	3.81787490844727	4.1098690032959	3.42035675048828	3.35577869415283	3.3671760559082	3.52021217346191	3.49603939056396	3.55936813354492	3.48333930969238	3.46920490264893	3.38563537597656	3.53736400604248	3.32153034210205	3.61153507232666	ALT	NAD-glutamate dehydrogenase	WP_014949552.1
5.91388607025146	5.76799201965332	5.793212890625	5.00448608398438	5.31105136871338	5.08320045471191	4.98067283630371	4.61594676971436	4.9687557220459	4.7984504699707	4.82069683074951	4.72256088256836	4.77771854400635	4.75952243804932	5.16756343841553	ALT	MULTISPECIES: bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	WP_014948296.1
6.23105716705322	6.53985023498535	6.27543449401855	6.08270454406738	5.97238826751709	5.72552490234375	5.22040176391602	5.23625469207764	5.51864814758301	4.76224517822266	4.5714750289917	4.85856819152832	4.91049098968506	4.94261455535889	5.11294651031494	ALT	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	WP_061486392.1
2.86219692230225	2.85537528991699	3.28916931152344	4.36434364318848	3.70003795623779	4.32794570922852	3.97027397155762	4.64952373504639	4.13426208496094	5.19704627990723	5.13392734527588	4.65343856811523	4.40556812286377	5.46279239654541	4.6907320022583	ALT	TonB-dependent receptor	WP_061485988.1
-1.52540111541748	-1.71391487121582	-0.348495483398438	0.6646728515625	0.617098808288574	0.630149841308594	1.9417610168457	1.62094402313232	1.88352394104004	2.21645355224609	1.88810062408447	1.87454032897949	2.33427143096924	2.77570247650146	2.52966213226318	ALT	TonB-dependent receptor	WP_061485861.1
6.20348644256592	6.22532272338867	6.22628784179688	5.96470832824707	6.09110355377197	6.15937995910645	5.62762832641602	5.5587797164917	5.58072853088379	5.42632102966309	5.42198657989502	5.38862037658691	5.19810771942139	5.29732799530029	5.59365367889404	ALT	MULTISPECIES: F0F1 ATP synthase subunit beta	WP_039221268.1
5.71504497528076	5.54973602294922	5.83088874816895	5.32533645629883	5.60236835479736	5.46901702880859	5.31047821044922	5.18250942230225	5.18898582458496	5.12409973144531	4.77689075469971	4.91753196716309	4.9027681350708	4.78777980804443	4.9996976852417	ALT	NADP-dependent isocitrate dehydrogenase	WP_061485794.1
6.37132740020752	6.36197471618652	6.40410232543945	6.35494232177734	6.28256511688232	6.06841468811035	5.92191505432129	5.72891139984131	5.9263801574707	6.08122825622559	5.87076663970947	6.20576095581055	6.07735729217529	6.08123874664307	6.25875186920166	ALT	MULTISPECIES: dihydrolipoyl dehydrogenase	WP_014950394.1
5.67878246307373	5.34291839599609	5.39856719970703	5.40603256225586	5.33093547821045	5.41436004638672	4.77136993408203	4.56786251068115	4.62126731872559	4.4426441192627	4.39929676055908	4.24565315246582	4.14546298980713	4.27259540557861	4.61643886566162	ALT	2-oxoglutarate dehydrogenase E1 component	WP_061485858.1
5.2968282699585	5.22786331176758	5.25640678405762	5.06220436096191	5.12045001983643	5.18509864807129	4.85085105895996	4.74467754364014	4.84958267211914	4.68961715698242	4.5101957321167	4.40699577331543	4.85819149017334	4.5275411605835	4.56089496612549	ALT	polyribonucleotide nucleotidyltransferase	WP_061486966.1
2.96603107452393	2.98848724365234	3.33193588256836	3.51397514343262	3.23567295074463	3.16108512878418	3.63845634460449	3.51721286773682	3.44763946533203	3.69457626342773	3.71405506134033	3.65225601196289	4.14305210113525	4.10790157318115	4.28764820098877	ALT	aconitate hydratase AcnA	WP_061439205.1
7.04701328277588	6.93031692504883	7.11258506774902	6.92284965515137	7.03996753692627	6.90141296386719	6.46435546875	6.19078922271729	6.26461219787598	6.19877052307129	5.85337924957275	6.11311531066895	5.92648220062256	5.74682903289795	6.03339099884033	ALT	MULTISPECIES: succinate dehydrogenase flavoprotein subunit	WP_014949447.1
5.98531055450439	5.72967720031738	5.2303581237793	2.99667549133301	4.22794437408447	3.17036247253418	4.0023250579834	3.51147747039795	4.1948413848877	2.68552207946777	2.58911609649658	2.52669143676758	2.4262056350708	2.58924579620361	2.80195140838623	ALT	MULTISPECIES: glutamate synthase large subunit	WP_014950543.1
5.19837284088135	5.34655952453613	5.47090721130371	5.19458389282227	4.91774272918701	5.01833152770996	5.40986633300781	5.31967067718506	5.44148254394531	5.55033111572266	5.25535297393799	5.22625541687012	5.54941082000732	5.86523151397705	5.6697244644165	ALT	MULTISPECIES: DUF1329 domain-containing protein	WP_014949549.1
1.79837322235107	1.91905975341797	2.25754356384277	3.22928237915039	2.74111080169678	3.32192420959473	2.75642013549805	3.49762058258057	2.91616821289063	4.00849914550781	4.0451135635376	3.30807113647461	3.22521877288818	4.72242641448975	3.70888805389404	ALT	TonB-dependent receptor	WP_203229264.1
-7.07286930084229	-5.53171539306641	-5.20397567749023	-3.74921798706055	-3.65442752838135	-3.04786109924316	0.0297069549560547	0.189818382263184	-0.405134201049805	0.51136589050293	0.722857475280762	0.174898147583008	0.571179389953613	1.48852252960205	0.63582706451416	ALT	MULTISPECIES: TonB-dependent receptor	WP_014951136.1
2.22195911407471	1.74763107299805	2.02879524230957	3.46225547790527	2.71832370758057	3.23398590087891	2.34252166748047	3.00652599334717	2.53971099853516	3.41711807250977	3.25027942657471	2.88931465148926	2.62490940093994	3.62980937957764	3.08559131622314	ALT	TonB-dependent receptor	WP_061485084.1
3.78244113922119	3.54538536071777	3.73007774353027	3.57061386108398	3.48970508575439	3.71776580810547	3.38121032714844	3.3779764175415	3.52726173400879	3.06795692443848	3.15403461456299	2.93399047851563	3.11489200592041	3.07554149627686	3.37686252593994	ALT	MULTISPECIES: endopeptidase La	WP_014950145.1
5.51944065093994	5.55655097961426	5.54670524597168	5.68973159790039	5.60532093048096	5.51910781860352	5.3675479888916	5.21072292327881	5.40412521362305	5.47986602783203	5.16366291046143	5.36807823181152	5.32479381561279	5.30850505828857	5.47807788848877	ALT	Na(+)-translocating NADH-quinone reductase subunit A	WP_061486584.1
0.49030590057373	0.337335586547852	1.1543025970459	2.24626350402832	1.57535076141357	1.94338226318359	2.69305610656738	2.78517246246338	2.47903251647949	3.28874397277832	3.16579341888428	2.82960319519043	2.91019153594971	3.84213161468506	3.70681858062744	ALT	TonB-dependent receptor	WP_061485717.1
4.81830310821533	5.49540138244629	5.707275390625	5.06690979003906	5.37877941131592	4.94720840454102	5.24262046813965	5.15242481231689	5.17585563659668	5.31146240234375	5.21885776519775	5.27229118347168	5.11961078643799	5.26618671417236	5.2808313369751	ALT	MULTISPECIES: ADP-forming succinate--CoA ligase subunit beta	WP_014949450.1
5.18698596954346	5.8161563873291	5.43998718261719	5.59975051879883	5.5394926071167	5.82464790344238	5.59443473815918	5.88497257232666	5.75225257873535	5.80146980285645	5.63228702545166	6.06839561462402	5.51706790924072	5.61849498748779	5.28513813018799	ALT	MotA/TolQ/ExbB proton channel family protein	WP_014975938.1
2.7644567489624	2.06995010375977	2.14521217346191	2.23402404785156	2.3827600479126	2.43735504150391	2.86537551879883	2.59510326385498	2.64350509643555	2.60277366638184	2.50426959991455	2.09960556030273	2.90014362335205	2.71327877044678	2.88818454742432	ALT	MULTISPECIES: phosphoenolpyruvate carboxylase	WP_014977467.1
1.43836307525635	1.02291488647461	1.4000186920166	2.70435523986816	2.00085353851318	2.56287956237793	2.14069747924805	2.70632839202881	2.1326732635498	3.47100830078125	3.19483470916748	3.0348014831543	3.04738140106201	3.81236934661865	3.33224582672119	ALT	MULTISPECIES: TonB-dependent receptor	WP_039218887.1
2.79869937896729	3.3468189239502	3.45795440673828	2.85584259033203	2.7627592086792	2.97609901428223	3.52815055847168	3.65850734710693	3.42808151245117	3.44004821777344	3.21064472198486	3.55645179748535	3.68236827850342	3.23593235015869	3.47291851043701	ALT	MULTISPECIES: molecular chaperone DnaK	WP_014948972.1
3.00686740875244	3.61722183227539	3.49320220947266	4.5473575592041	3.96729373931885	4.34862327575684	3.77236175537109	4.67134380340576	4.00341033935547	4.99908065795898	4.72793674468994	4.38264083862305	4.18281650543213	5.18420124053955	4.42777729034424	ALT	MULTISPECIES: TonB-dependent receptor	WP_216600737.1
4.96810054779053	4.69414329528809	5.1999340057373	4.8924732208252	5.01362133026123	5.03223609924316	4.70930290222168	4.45151424407959	4.49991226196289	4.86489677429199	4.60180568695068	4.47014427185059	4.84482097625732	4.88410663604736	5.05758380889893	ALT	cysteine synthase A	WP_061485961.1
3.49392986297607	3.97563552856445	3.75700187683105	2.72096824645996	3.11130046844482	3.0783519744873	3.61652183532715	3.9362325668335	3.39594459533691	3.7056770324707	3.72420787811279	4.40456962585449	3.87049007415771	4.03165721893311	3.659987449646	ALT	MULTISPECIES: 30S ribosomal protein S1	WP_014949642.1
2.5049467086792	2.57687187194824	2.35661315917969	2.15937805175781	2.22594165802002	2.24496841430664	2.09231758117676	2.07337093353271	2.05611419677734	2.2260856628418	2.17701244354248	2.15529251098633	2.24369144439697	2.00832271575928	2.51834392547607	ALT	ATP-dependent chaperone ClpB	WP_061486137.1
3.36957454681396	3.475830078125	3.31347846984863	4.66657066345215	3.96363925933838	4.55441093444824	3.89804267883301	4.41187381744385	4.17270088195801	5.09632682800293	4.69923305511475	3.92024993896484	3.89718914031982	5.43082714080811	4.19044208526611	ALT	MULTISPECIES: TonB-dependent receptor	WP_061439492.1
3.86934375762939	4.00776290893555	3.90110778808594	3.42505836486816	3.44433307647705	3.26098823547363	2.73730659484863	2.71582508087158	2.41954612731934	2.48130226135254	2.34620952606201	2.12259101867676	2.396315574646	2.1689977645874	2.55545139312744	ALT	MULTISPECIES: preprotein translocase subunit SecA	WP_014980040.1
3.57386112213135	3.79608345031738	3.58909225463867	3.39535713195801	3.26328563690186	2.90637588500977	3.3269100189209	3.10712718963623	3.16414642333984	3.59848785400391	3.04109668731689	3.21722030639648	3.59227275848389	3.00180149078369	3.37264919281006	ALT	translation initiation factor IF-2	WP_061485723.1
4.06297016143799	5.00671005249023	4.1912899017334	2.79389572143555	3.39939212799072	2.24160194396973	3.52606201171875	2.96540355682373	4.37011337280273	5.36656761169434	4.10182857513428	4.46628952026367	6.05839061737061	6.0773286819458	5.95054721832275	ALT	MULTISPECIES: methanol/ethanol family PQQ-dependent dehydrogenase	WP_061485122.1
2.02711582183838	2.10911560058594	2.31280326843262	3.63260078430176	2.99059581756592	3.55498123168945	2.88920974731445	3.82629108428955	3.23373985290527	3.92014122009277	3.88868427276611	3.2453670501709	3.20568752288818	4.36082172393799	3.44591045379639	ALT	TonB-dependent siderophore receptor	WP_061486950.1
1.25187397003174	1.34839630126953	1.09142875671387	1.1766300201416	1.4107141494751	1.4008960723877	2.48284721374512	2.29332065582275	2.60903549194336	2.27719879150391	2.29823207855225	2.28403472900391	2.33000659942627	2.31230640411377	2.61471843719482	ALT	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	WP_061439571.1
1.02313137054443	1.27975845336914	1.7266960144043	1.81766319274902	1.950514793396	1.80519104003906	2.82361602783203	2.79539203643799	2.52776527404785	3.58090972900391	3.33143520355225	3.26225090026855	3.64146137237549	3.64053440093994	3.97489261627197	ALT	fatty acid oxidation complex subunit alpha FadB	WP_061439376.1
2.97798252105713	3.00933647155762	3.08316230773926	4.29077911376953	3.65463352203369	4.24430084228516	3.20681190490723	4.07157611846924	3.27093315124512	3.41924858093262	3.60011196136475	3.27083206176758	2.60551166534424	3.27327442169189	2.71617603302002	ALT	MULTISPECIES: TonB-dependent receptor	WP_012517276.1
5.94915866851807	5.97401809692383	5.80504035949707	5.21869277954102	5.39822292327881	5.32147407531738	4.44977951049805	4.31360340118408	4.26894950866699	3.88601875305176	3.99278545379639	4.05565643310547	4.00497913360596	4.12282085418701	4.32799243927002	ALT	carbamoyl-phosphate synthase large subunit	WP_061485378.1
4.3803186416626	3.81551551818848	4.20519256591797	3.76451110839844	3.8969259262085	3.8188533782959	3.78207397460938	3.70474147796631	3.71329116821289	3.7957649230957	3.78761386871338	3.34169387817383	3.90040302276611	3.685227394104	3.99707698822021	ALT	MULTISPECIES: acyl-CoA dehydrogenase FadE	WP_014976690.1
2.05968952178955	2.26885414123535	1.99059104919434	1.87967681884766	2.05038928985596	1.88059997558594	2.69952774047852	2.8577241897583	2.70065689086914	3.08531188964844	3.10082530975342	2.99763298034668	3.84931468963623	3.61500072479248	3.73058414459229	ALT	MULTISPECIES: PrkA family serine protein kinase	WP_014975982.1
3.49136638641357	3.47481346130371	3.61282157897949	3.50973701477051	3.45855045318604	3.33374214172363	3.67814445495605	3.59875774383545	3.6225471496582	3.78617668151855	3.70555973052979	3.85195922851563	3.72765254974365	3.83874797821045	4.11741161346436	ALT	fatty acid oxidation complex subunit alpha FadJ	WP_061486945.1
2.96292209625244	2.61092567443848	2.85142517089844	3.27551460266113	3.11119937896729	3.11274147033691	3.36286735534668	3.12745189666748	3.13385200500488	3.34881782531738	3.23813343048096	3.37374496459961	3.3289270401001	3.27561473846436	3.66591739654541	ALT	molybdopterin-dependent oxidoreductase	WP_061485789.1
1.23425960540771	1.09030151367188	1.3631591796875	1.43600654602051	1.33438396453857	1.48184013366699	2.48563957214355	2.28562831878662	2.50915908813477	2.42667388916016	2.42197132110596	2.00936698913574	2.41489315032959	2.34218692779541	2.56199550628662	ALT	DUF885 domain-containing protein	WP_061486423.1
5.43148899078369	5.87560844421387	5.83556365966797	5.69690704345703	5.65083980560303	5.56739044189453	5.18672561645508	5.11561298370361	5.07354927062988	5.22483825683594	4.76315021514893	5.25120544433594	5.43107128143311	5.35614109039307	5.35212802886963	ALT	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	WP_061485859.1
1.69662570953369	1.5038948059082	1.88527679443359	3.11123466491699	2.53098773956299	3.03181457519531	2.39802169799805	3.01390743255615	2.30184936523438	3.66267395019531	3.419508934021	2.64216995239258	2.87386226654053	4.06434917449951	3.41417026519775	ALT	TonB-dependent receptor	WP_014948080.1
2.75561428070068	2.34105110168457	2.42474365234375	2.08654403686523	2.18716144561768	2.02361106872559	2.46849250793457	2.27901744842529	2.35676765441895	2.02654647827148	1.95793056488037	1.94012069702148	2.14129734039307	2.14396953582764	2.41528606414795	ALT	phosphoribosylformylglycinamidine synthase	WP_014978557.1
0.393589973449707	0.0973682403564453	0.432918548583984	0.350072860717773	0.46668529510498	0.591161727905273	1.24411773681641	1.19590091705322	1.21137619018555	1.17659759521484	1.07693767547607	1.16518974304199	1.07823657989502	1.02434253692627	1.34710788726807	ALT	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	WP_061439404.1
6.01721858978271	5.75386047363281	5.93288803100586	6.45933151245117	6.4580659866333	5.96013259887695	5.93131256103516	5.51113414764404	5.55145454406738	5.65356254577637	5.30336666107178	5.04129791259766	5.12178516387939	5.38088130950928	5.05008602142334	ALT	MULTISPECIES: citrate synthase	WP_014949444.1
4.77977657318115	5.20321273803711	5.25804901123047	5.08815383911133	4.7548189163208	4.88476181030273	3.97933959960938	4.08988475799561	3.9527759552002	3.93332862854004	3.57828617095947	4.48313140869141	3.88543224334717	3.4128999710083	4.21080303192139	ALT	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	WP_061486391.1
2.63899898529053	2.77646064758301	2.96086120605469	2.54288291931152	2.36556911468506	2.56324005126953	3.00568962097168	2.87144184112549	3.12284278869629	2.49137687683105	2.327317237854	2.21114730834961	2.54389667510986	2.48499202728271	2.70582103729248	ALT	MULTISPECIES: glycogen/starch/alpha-glucan phosphorylase	WP_014949036.1
2.42152690887451	2.55625915527344	2.49795722961426	3.00831985473633	2.42783641815186	2.23504257202148	2.10322570800781	2.13061428070068	2.09358596801758	2.6428050994873	2.20426273345947	2.59798240661621	2.66322612762451	2.33909130096436	2.70919895172119	ALT	MULTISPECIES: M1 family metallopeptidase	WP_014980757.1
2.13615703582764	2.1435375213623	2.0256462097168	2.86893463134766	2.30604267120361	2.49155044555664	2.17438888549805	2.38646030426025	2.21827697753906	2.5073070526123	2.24034404754639	1.92384338378906	2.10666751861572	2.71849727630615	2.43603038787842	ALT	outer membrane protein assembly factor BamA	WP_014975852.1
1.95741558074951	2.13626098632813	2.82708358764648	2.24347114562988	2.29830265045166	2.01887321472168	2.78847694396973	2.78266429901123	2.53620719909668	3.12752151489258	2.9935884475708	3.43370246887207	3.37816143035889	3.31632709503174	3.99937915802002	ALT	catalase/peroxidase HPI	WP_061486539.1
3.80442333221436	3.32990264892578	3.33342933654785	3.39669990539551	3.22914409637451	3.46710777282715	3.48601150512695	3.34227466583252	3.64403915405273	3.51520156860352	3.30837154388428	3.08675765991211	3.3491792678833	3.48668766021729	3.53127765655518	ALT	M13 family metallopeptidase	WP_014975918.1
1.2341833114624	1.57832336425781	1.56001091003418	1.32591819763184	1.21946048736572	1.14151382446289	1.6931095123291	1.78210926055908	2.01718521118164	1.91886711120605	2.06547260284424	2.13296318054199	1.70816326141357	1.66199207305908	1.46229076385498	ALT	M3 family metallopeptidase	WP_061439213.1
1.51966381072998	1.97274589538574	1.97016334533691	3.01093292236328	2.20580005645752	2.97702407836914	2.25464248657227	3.40423488616943	2.56702613830566	3.25900840759277	3.3512659072876	2.79071617126465	2.18344593048096	3.59130001068115	2.4921178817749	ALT	TonB-dependent receptor	WP_061485098.1
2.14506053924561	2.02548789978027	2.27107620239258	3.4969310760498	3.07149410247803	3.3404483795166	2.51036071777344	3.07131481170654	3.04900169372559	4.16331100463867	3.6116247177124	2.75558471679688	2.93035221099854	4.2528600692749	3.31753063201904	ALT	TonB-dependent receptor	WP_232375969.1
5.14558887481689	5.18186569213867	5.2376823425293	4.6798152923584	5.02248477935791	4.98493194580078	4.80551719665527	4.84670925140381	4.63941192626953	4.64847946166992	4.8170919418335	4.72919654846191	4.2763147354126	4.2565336227417	4.58208179473877	ALT	MULTISPECIES: chaperonin GroEL	WP_014951270.1
2.82825946807861	2.92333984375	3.0007152557373	2.3887996673584	2.35549259185791	2.20487403869629	2.39564514160156	2.47766780853271	2.72003173828125	2.04096412658691	1.90269756317139	2.05024909973145	2.21475505828857	1.84698581695557	2.21448040008545	ALT	DNA topoisomerase (ATP-hydrolyzing) subunit A	WP_061485937.1
4.80776309967041	4.47081184387207	4.55230522155762	4.30085945129395	4.39790439605713	4.26841926574707	4.41039657592773	4.18928623199463	4.25377655029297	4.11956024169922	4.18034839630127	3.96058464050293	4.14051532745361	3.96782207489014	4.40990352630615	ALT	MULTISPECIES: transketolase	WP_061484788.1
0.864983558654785	0.673112869262695	0.944147109985352	1.42667770385742	1.30934238433838	1.46037292480469	2.62224578857422	2.42794132232666	2.37293815612793	2.58486747741699	2.59086513519287	2.79287719726563	2.54304790496826	2.45767498016357	2.87485599517822	ALT	patatin-like phospholipase family protein	WP_061486622.1
4.46805095672607	4.4561710357666	4.81426620483398	3.89718246459961	3.91543102264404	3.79776573181152	4.54736328125	4.34655475616455	4.62975883483887	4.47835731506348	4.33483028411865	4.08535003662109	4.8458833694458	4.75509548187256	4.706374168396	ALT	acetate--CoA ligase	WP_014977484.1
3.34927272796631	3.27002334594727	3.91806983947754	4.73769187927246	4.09175968170166	4.58237838745117	4.44666481018066	4.72945880889893	4.4734001159668	4.67538070678711	4.88177585601807	3.78900146484375	4.18540859222412	4.94741725921631	4.66428089141846	ALT	MULTISPECIES: DUF1302 domain-containing protein	WP_014949548.1
5.40223598480225	5.54528999328613	5.46735000610352	4.77290725708008	5.17716121673584	5.03528785705566	5.32970809936523	5.51376056671143	5.22885894775391	5.17720413208008	5.15970706939697	5.25358772277832	4.80523777008057	5.01707363128662	4.92204570770264	ALT	MULTISPECIES: DNA-directed RNA polymerase subunit alpha	WP_039226687.1
2.19333171844482	1.97491836547852	2.01643371582031	2.13264274597168	1.98619174957275	1.98447608947754	1.94558906555176	1.90862941741943	1.99428939819336	2.15613174438477	1.80434894561768	2.02819442749023	1.80519199371338	1.89417171478271	2.14150905609131	ALT	amidohydrolase family protein	WP_061486671.1
-4.03024005889893	-3.54422950744629	-2.36817359924316	-2.03066825866699	-1.62168216705322	-1.86127281188965	0.717016220092773	0.0269918441772461	0.858449935913086	-0.337224960327148	-0.519871711730957	-0.286201477050781	-0.213488578796387	-0.310118675231934	-0.198470115661621	ALT	DUF3372 domain-containing protein	WP_061486969.1
3.96643352508545	3.67206573486328	3.60332679748535	3.67167472839355	3.57283687591553	3.61062049865723	3.7258472442627	3.56293201446533	3.76254463195801	3.47362518310547	3.50997829437256	3.3060131072998	3.88995456695557	3.82551288604736	3.77964687347412	ALT	MULTISPECIES: glucose-6-phosphate dehydrogenase	WP_014949853.1
2.26406002044678	2.05674743652344	2.06764984130859	2.1183967590332	1.8495512008667	2.08378982543945	2.23978805541992	2.23631763458252	1.93020057678223	2.07376861572266	2.00524806976318	1.87771224975586	2.25724124908447	2.25651836395264	2.30124378204346	ALT	DNA polymerase I	WP_061438861.1
2.91882801055908	3.05991172790527	2.94889831542969	2.89486503601074	2.715407371521	2.64338493347168	2.31175422668457	2.28306674957275	2.65100479125977	2.31943511962891	2.05262660980225	2.33942031860352	2.01712322235107	1.92413234710693	2.27455043792725	ALT	glycosyl hydrolase	WP_061486332.1
3.04987812042236	2.57892608642578	2.97809791564941	2.62521743774414	2.79099941253662	2.61454772949219	2.37262153625488	2.44020175933838	2.1630802154541	2.17655754089355	2.06113910675049	2.06865692138672	1.96364116668701	1.97017002105713	2.37562084197998	ALT	transcription-repair coupling factor	WP_061485623.1
4.2139368057251	4.05993461608887	4.30499076843262	3.6806468963623	3.74405384063721	3.57131195068359	3.33827781677246	3.31685161590576	3.09216117858887	3.32441902160645	3.29739665985107	3.32831192016602	3.37968349456787	3.2487096786499	3.66453266143799	ALT	MULTISPECIES: phosphoenolpyruvate synthase	WP_014949316.1
4.14865589141846	4.32931900024414	4.19225120544434	3.78359222412109	3.94986248016357	3.92730903625488	3.85468292236328	3.79689502716064	3.77864074707031	3.91172790527344	3.77656841278076	3.52353668212891	3.79804706573486	3.66310214996338	3.78849697113037	ALT	MULTISPECIES: transcription termination factor Rho	WP_014948094.1
